url,source_url
https://nces.ed.gov/surveys/international/tables/xls/b.1.12a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/b.1.12b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.13a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.13b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.14a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.14b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.15a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.15b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.17.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.18.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.19.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.20.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.21.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.70.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S1.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S1b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S2.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S3.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S2b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S8.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S4.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S5.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S6.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_S7.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_T2b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_T3.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_T6.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.78a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.78b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.79a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.79b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.80a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.80b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.81a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.81b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.82.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.83.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.63.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.64.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.65.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.66.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.67.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.68.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.26a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.26b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.27a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.27b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.28a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.28b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.29a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.29b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.30a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.30b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.31a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.31b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.32.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.33.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.34.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.35.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.36.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS1.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS1b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS2.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS3.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS2b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS4.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS5.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS6.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS7.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_PS8.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.22.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.23.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.24.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.1.25.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL1.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL1b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL2.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL3.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL2b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL4.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL5.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL6.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL7.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/pisa/pisa2012/xls/table_FL8.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.2.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.2.02.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.10.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.20.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.30.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.40.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.50.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.60.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.70.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn603.80.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.10.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.11.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.12.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.13.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.14.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.15.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.16.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.17.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.19.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.20.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.21.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.22.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.23.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.24.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.02.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.04.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.05.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/b.3.18.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.06.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.07.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.3.08.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.13.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.09.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.10.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.11.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.12.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.03.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.04.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.05.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.06.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.07.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/b.4.08.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/B.4.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn601.50.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn602.10.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.02.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.04a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.04b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.05a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.05b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.07a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.07b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.08a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.08b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.10a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.10b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.11a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.11b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.03.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.06.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.1.09.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_1.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_2.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_3.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_4.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_5.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_6.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_7.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_8.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_9.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_10.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_11.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_12.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_13.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_14.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_15.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_16.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/talis/talis2013/xls/table_17.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn601.60.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.05.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.06.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.07.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.15.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.16.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.17.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.18.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.19.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.20.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/c.2.14.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.03a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.04a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.04b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.09a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.09b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.10a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.10b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.11a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.11b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.12a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.12b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.03b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.02.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.08.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.2.13.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.19a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.19b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn602.20.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/programs/digest/d13/tables/xls/tabn602.30.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.15a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/timss/timss2015/xls/response_rates.xlsx,https://nces.ed.gov/timss/timss2015/response_rates.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.15b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.16a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.16b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.17a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.17b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.18.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.04.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.21.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.02a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.02b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.03a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.03b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.04.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.08a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.08b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.09a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.09b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.10a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.10b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.11a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.11b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.12a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.12b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.13a.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.13b.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.14.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.05.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.06.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.3.07.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.17.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.05.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.06.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.07.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.08.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.09.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.10.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.11.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.12.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.13.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.14.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.15.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.16.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.18.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.19.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.20.xls,https://nces.ed.gov/surveys/international/table-library.asp
https://nces.ed.gov/surveys/international/tables/xls/C.4.01.xls,https://nces.ed.gov/surveys/international/table-library.asp
